Started At,Completed At,Completion Status,Device Type,Browser,Utm Source,Utm Medium,Utm Campaign,Utm Content,Mkt Tok,1. What professional role(s) do you play?,,,,,,,,,,,2. Which most accurately describes your role?,3. How many years of experience do you have?,4. What is the size of your current company?,5. What type of company do you work for?,,,,,,6. In which country do you live?,,,7. Which word best describes the area where you live and work?,8. What is your education level?,"9. If you have a degree, did you study a technology-related field?",10. What is your age range?,11. Do you identify as having a disability as defined under the Americans with Disabilities Act?,,,,,,,,,,,,,,,,"12. Do you identify as a ""person of color""?",13. With which racial background(s) do you identify?,,,,,,,,14. Do you identify with any of the following?,,,,,,,,15. Do you consider yourself to be transgender/gender non-conforming?,16. What is your primary gender identity today?,"17. Do you practice, worship, or observe a particular religion?","18. Thinking about your childhood, which socio-economic class did you identify with?","19. Thinking about your current situation, which socio-economic class do you identify with?",20. Which of the following languages do you use in the workplace?,,,,,,,,,,"21. At work, I feel comfortable expressing the aspects of my identity that are important to me.","22. At work, it's important to me that I feel comfortable expressing my identity.",23. Encouraging people to express any/all aspects of their identities benefits my company.,"24. What else do you identify with? Call out anything we've missed that makes you, well, you!",25. How likely are you to recommend the Diversity of the Web survey to a friend or colleague?
2016-12-16 08:23:32 -0800,2016-12-16 08:26:31 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiT1RjNVlXTTROMll6TkdRMCIsInQiOiJ3WnlGekEwT3pCR2xpTkdQc3lQV1dBN1ArSjczZUozRllGUzZYdHN5MVRYamxzbm14WjRTNEhDRlVRWVJ2S0RmRkQwMVJaV2w5ZHM0a2hYaUo4cTROOUlFV0dFT25SaFI0b1lVYmRON1dDZzBtZnlYNUFYVmVjc01hd1lVU2FxQWh3aWhySmtNSFZPQkg1SG5PYVYrZkE9PSJ9,Developer,,,Technical/Solutions Architect,,,,,,,,"I am not a manager, though I do hold a leadership role",16 - 20,Under 10 employees,Web Agency / Development Shop,,,,,,US,,,Suburban,Completed master's degree,Yes,55-64,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Neutral,Agree,,5
2016-12-16 08:23:36 -0800,2016-12-16 08:25:31 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiT0RrMFlXTTJaakF5TlRrNCIsInQiOiJlMTE0QnJhM2lGN1JDRHJOY01wTXk5TEttUHA1aGF5TW9PQzg1Tk5OaXdkdG12eURJaDY3NHpueU5aaW8yejB0VFV3dnpRSTVpQ0ExZEpreXo5dkttdktjbDdcL1UyZ1p0eUlxVTNJY1hZdDlKbWMyV2RTMGVwejFNS3U3NGNSK0pSbWdyWHNWNmFoaSs2dERcL3NuQnNwdz09In0=,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,10 - 20 employees,,Digital Agency,,,,,US,,,Urban,Some college/technical training,,16-24,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,Queer,,,,No,Male,No,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Agree,Agree,,8
2016-12-16 08:24:14 -0800,2016-12-16 08:26:34 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiTlRBeE5qWXhZV0ZqTVRBNSIsInQiOiJYdXFaRTJsS1h1NXZYV1dRRkpHNkNkcVRHaGN2VlY4ZkFNRlVwWThiaUdzdU9EQ1l3cFUzUXArNzlaa2ZIUjlDYSt5d2ZPTGkyb0dDaUJOTTFNV3lVMmltV281YUUrejNIbW5NRmVMblhHUnhYV29PNE1ZWXcrcmVxYkNnMGMxNU4xK0x6eEtxdnZsUm9KdE5TaVJzT1E9PSJ9,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",11 - 15,20 - 50 employees,,Digital Agency,,,Freelancer,,US,,,Suburban,Completed college,No,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Neutral,Agree,Neutral,,
2016-12-16 08:24:45 -0800,2016-12-16 08:27:38 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiWm1GbE5UUmlaRGRrTURVMSIsInQiOiJ2alQxYTRJSDhqQjNsblFzMzVcL2lMXC9FamlRakRRTURpRm5reEg3eDRva1o1VTg3TlE4UVNkVmpqdVA2QzFvUlVlQzBhUWY4TGs1b0xmR0szQnJ2dUNnOHp6Nm9WekRSRktlSjdTV0p1aUh4Mm1RdXQwM2RrU1JNSTU5K3Q0YjZkZzdCVHFQdUpUYlwvMVp1Y1YzMFp0ekE9PSJ9,,,,Technical/Solutions Architect,,,,,,,,I am a formal manager,16 - 20,100 - 200 employees,,Digital Agency,,,,,US,,,Urban,Completed college,Yes,35-44,,,,,,No,,,,,,,,,,,Yes,,Black,,,,,,,,,,,,,Prefer not to answer,,No,Male,No,Working class,Lower middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,"I am overweight, and I feel like size-related biases can often enter into one's work experience.",10
2016-12-16 08:24:47 -0800,2016-12-16 08:29:29 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiWVRrME1UVXpPR0pqWTJNMiIsInQiOiJqUFB5UnppTHJqNEYrVCs1a2g5Y2JlXC9WZkhzTUREbTdNYitYTDZ4RllBUFF2Rnd2dVd0TU9JSVhPV21tc2RNcVhiYTB6a01GOUk4dVwvUE53UmV5OGJHRWRrSHFFN3diYnhmUUd4dkp1T0ZvVzdudVo2QmZJeFkxQThhRVBhdDNLVXdCSHFrYU03andBeFhGN0Vldk5pUT09In0=,Developer,Designer,UX/UI,,,,QA/Testing,,,,,My role does not involve leadership or management,0 - 1,50 - 100 employees,Web Agency / Development Shop,Digital Agency,Advertising Agency,,,,US,,,Urban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Neutral,Neutral,,0
2016-12-16 08:26:10 -0800,2016-12-16 08:31:20 -0800,completed,mac,Safari 10.0.2,,,,,eyJpIjoiWXpnNU1UWmxaV0l6TWpRMyIsInQiOiIxVk0zYU5nQUJrb0FnaUwxRFwvWHRheDd4SnRyS1FBSmpaZHZINXlwR1ZMN2dnQk1uZWhLR05zK0VaOVBjdWZtMEUyWDdaWDQ0SlwvUjRYbTErV25NcHkzM211d0huWDRRR1AxRnJVdDBZNEptMjMrYVg1MERLMkE4Ym1pdldJb0RrRnA4SHhpbjg1SHRcL3hGeGcwbUM0TkE9PSJ9,Developer,,UX/UI,Technical/Solutions Architect,Technical Lead,Content Developer/Strategist,,,,,,"I am not a manager, though I do hold a leadership role",16 - 20,50 - 100 employees,Web Agency / Development Shop,,,,,,US,,,Suburban,Some college/technical training,,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Strongly agree,Neutral,Agree,,10
2016-12-16 08:26:28 -0800,2016-12-16 08:29:02 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiWW1FeFlXWmpZak5tWVRJMyIsInQiOiJtcXZwVDNlcklBdDFGQjByREFWVUJtdmdsNUZKVVl1TlhwaHErRUhKXC84MFMzRWZlZzQ4aVpwazRlTDYxMkc2bDg4QkJ2OHdQd3ZsRWVUYlZnS2VhS2NtQllCd1BjTENcLzBOOTNRYVJPM2k1SjlnYXgxMFU1ZXpNQkNmVGkraUdoVzBuaitjQldLVG05QUs1OWV6NndlZz09In0=,Developer,,,,,,QA/Testing,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,Under 10 employees,,Digital Agency,,,,,US,,,Suburban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Agree,Strongly agree,,8
2016-12-16 08:27:09 -0800,2016-12-16 08:31:59 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiWTJKa09EZ3pZalJoT1dVdyIsInQiOiJrZXpFZVVNS0pHVWI3XC8xMjE0eXNlRHI5bkxTSVVodFgreUZVQ2RHanhxXC84R3FlN0J4KzhnckptQzNSM2dIVnJKR2d3TFhoQXQrSGQ1ejFzUmhRSVdNMGNzZnlYVXJlZDhwUkJjTHRWUm52cXZtN0xZNDF6T1dCcVFub2kzVTVRQ3hMVGNLV1VJWlh5dTRla252Qml5QT09In0=,Developer,,,,,,,,,,,My role does not involve leadership or management,0 - 1,Under 10 employees,Web Agency / Development Shop,,,,,,GB,,,Urban,Completed college,No,25-34,,"Yes, Emotional",,,,,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,,,,,Yes,Genderqueer,No,Upper middle class,Lower middle class,English,,,,,,,,,,Neutral,Agree,Strongly agree,,5
2016-12-16 08:27:58 -0800,2016-12-16 08:29:22 -0800,completed,mac,Chrome 54.0.2840.98,,,,,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,20 - 50 employees,Web Agency / Development Shop,Digital Agency,,,,,CA,,,Urban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Female,"Yes, and I identify as a religious minority",Lower middle class,Working class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,10
2016-12-16 08:28:11 -0800,2016-12-16 08:30:05 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiWmpZM01tVXpOMlF6TURObCIsInQiOiJHWURRd2FTUUVmU080RXNPY3JBXC92M09jOXNpZ0lFcGFzRnJlbjJOOFhqUU15NCtTajloV09BSkV2NlMyUnM5UmtCbTJNRHJOQzhtSlZrdVQ1RFljQzRybkZxUWxnbGZiSFJ5ZWdGQ1pUUWlQcVRqckVqS05Ua2JSQTQ1RGVWVlptUStRWFB3bmFVeHdSS2lyZzJ0aDRBPT0ifQ==,Developer,,UX/UI,Technical/Solutions Architect,Technical Lead,,,,,,,"I am not a manager, though I do hold a leadership role",11 - 15,Under 10 employees,Web Agency / Development Shop,,,,,,GB,,,Urban,Completed master's degree,Yes,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Neutral,Neutral,,3
2016-12-16 08:30:56 -0800,2016-12-16 08:34:11 -0800,completed,linux,Chrome 55.0.2883.87,,,,,eyJpIjoiWTJNNU5qWmtabVEwWkRBMiIsInQiOiJhQjJ3ZFRKUUZZbmFZVzBiSlU3eStlamV0ZGlNTmZXK3NvbGFpTHlXMGxDTVJxVENnRFNXeFdLMFlcL2FjcTh5dG10Q0RXU2xwMzRIM0hYakIxd3RkdzhmRWJramtPSll2ZkF4cW8rYmFYN2tWelhCb0pIV2xPMUtzM0RENlwvNE00czg2OTNFdU5OQndWR0t6bmcybm9QUT09In0=,Developer,,,,,,,,,,,My role does not involve leadership or management,11 - 15,50 - 100 employees,,,,Non-agency organization,,,US,,,Rural,Some college/technical training,,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Working class,Lower middle class,English,,,,,,,,,,Neutral,Neutral,Agree,,
2016-12-16 08:31:11 -0800,2016-12-16 08:35:09 -0800,completed,linux,Chrome 53.0.2785.143,,,,,,Developer,,UX/UI,Technical/Solutions Architect,Technical Lead,Content Developer/Strategist,QA/Testing,Product Manager/Owner,,,,I am a formal manager,11 - 15,10 - 20 employees,Web Agency / Development Shop,Digital Agency,,,Freelancer,,US,,,Rural,Some college/technical training,,25-34,,,,"Yes, Physical",,,,,,,,,,,,,No,,,,,,White,,,,,,,,,Prefer not to answer,,No,Male,"Yes, and I identify as a religious minority",Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Agree,Agree,I support dogs in the workplace.,6
2016-12-16 08:31:15 -0800,2016-12-16 08:33:08 -0800,completed,windows,Chrome 55.0.2883.75,,,,,eyJpIjoiT1dNd016WmtNR1V6WXpJeiIsInQiOiJBdENZTElkcGh4S1hTZDhVQUk3cmQwaytDbUVFWFYxTnBRYlNVQklycXd4M1hQdGplOVB1dG5rRG84MElhYTBEY1g0VmM0VllOOTlEMTkrd0hlXC9LeVlBOVMzV2FvNGQyTXNFNm5jVEJ3cmRMZHYzNkRKN2NQSUQzdzEzamljanpQRUVpVk5oTkRubWRzSUcxTktCeWZRPT0ifQ==,,,,,,,,,Agency owner,,,I am a formal manager,20+,20 - 50 employees,,Digital Agency,,,,,CA,,,Urban,Completed master's degree,No,55-64,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Lower middle class,Upper class,English,,,,,,,,,,Agree,Agree,Strongly agree,,5
2016-12-16 08:32:34 -0800,2016-12-16 08:39:57 -0800,completed,android,Chrome 55.0.2883.91,,,,,eyJpIjoiWkRWbU5tTmtPV0UwWlRReSIsInQiOiJsTnMyQ3Q0dnN5UDhSTU9zZ0JDeFhuVzhMWThJYjV3S3VTTzgxY3d0NFJlMFJRRFh3aERKSmVGaDdGOXRtZndxaEtNY0JvRkNcL2wxblVMYmhNUnJFVnpMd0xCMWZSa1RZYmlWNThFYmozKzNUU3pzSnJsYTRQYVI3NnhJXC9uMDUrSytBd3lma3ZCOXlzbzNpbTBkWk8yQT09In0=,Developer,,,,,,,,,,,I am a formal manager,6 - 10,20 - 50 employees,Web Agency / Development Shop,,,,,,US,,,Urban,Completed college,No,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,,,,,No,Female,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Strongly agree,"Just want to say thanks for doing this survey. Even at my wonderful company, which is comprised of at least half women, and includes several LGBT persons and different religious groups, I look around every week and wonder where my peers of color are, and why they didn't rise like we did, and what I can do to uplift new coders from backgrounds that didn't put their life's difficulty-setting to more or less ""easy.""

Thank you for talking about this.  If you have any insights you are willing to share, I have a weird ancient non-work email of ""obiegoth@fastmail.fm"" and would love to hear about how your studies turn out.",10
2016-12-16 08:32:42 -0800,2016-12-16 08:34:39 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiTVRreE16Um1aV1E0TVRZNSIsInQiOiJwd09hSHhmdStcL2JjWnZObDhrNmNuRThDT0Z4cDkyRWwrYWw4d3hNT2VmNGdITnpkR3VUaDNTN1UyUjVUMjBjS1lFNXFQZnlQWGkwQ25JYTRwOGYrYUIwaEtkckFUd0NUS096NTMwc3Z6bE94UlNya1h6NU1zR29xYTZINStmMkJ4Y291VVwvdjBrOVY1NjhaUnRFWU9Vdz09In0=,,,,,,,,,Project Manager,,,I am a formal manager,20+,100 - 200 employees,,Digital Agency,,,,,US,,,Urban,Completed master's degree,No,45-54,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Strongly agree,,2
2016-12-16 08:33:27 -0800,2016-12-16 09:12:04 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiTkdNM016RXpOemczTTJaaSIsInQiOiJCVVlEc1VZdDlHM2ZFVW04aHJHbGFSeDlORmdrMUttS1wvMUJqT2lBWHFjR1dzZDZac0E3UTZESG90QWZqTG0xcXpFSFwvRzVoYXIxQlQ5NFBWZTVVeXlXcEVnUlF4YW5paE4weU9OUjEycnRyMDE5MkZvRW9OZFdGWGlEaUVCOXl5YUpsbkYybFpnd2FIcGJmbzM2WXl2UT09In0=,,,,,Technical Lead,,,,,,,I am a formal manager,16 - 20,20 - 50 employees,Web Agency / Development Shop,,,,,,US,,,Urban,Completed master's degree,No,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Strongly agree,Agree,Strongly agree,,9
2016-12-16 08:35:11 -0800,2016-12-16 08:39:44 -0800,completed,ios,iPhone 10.0,,,,,eyJpIjoiWkdZeU1qWmlNakpsWVdJMCIsInQiOiJaRG9DTWxSNjlucWFXK0I4MkR6bzJ3SzFHbTNCeUFSQXIrUUJkOWlXRE5JMFVkNmpSdVZ3bE93ZTNLUldCQ296UW5KV2R0ZDg4QjFFQnExY1JaMHVqcm5Fb3lzZDNUQk9OSkMyaGg3b1B3QkhJR2hoVTlyRWlYcVV2RW53NGRDMzBTUlFUXC9cL3VRV2JSZTVYT1RGeitSUT09In0=,,,,,,,QA/Testing,,Tech support ,,,My role does not involve leadership or management,2 - 5,50 - 100 employees,Web Agency / Development Shop,,,,,,US,,,Suburban,Some college/technical training,,25-34,,,,,,No,,,,,,,,,,,Yes,,,Latino,,,,,,,,,,,Straight,,,No,Male,Yes,Working class,Upper middle class,English,,Spanish,,,,,,,,Neutral,Neutral,Strongly Disagree,,0
2016-12-16 08:35:59 -0800,2016-12-16 08:39:28 -0800,completed,mac,Firefox 50.0,,,,,eyJpIjoiTkRkalpUaGpOV0V6TlRnNSIsInQiOiI4blJsVXhLOHBUUk1DMU5jTTdndVBUVmM4RU1HNkZzUXdjUGs5YkEzVnNhc0sxcWU4c3RHTkZHNEhkUGpsYjd6YXR4dm9UaFlWT3pLVmNOMk0xZFFpNmJWNlBta3g2Tnl6Rnhhall1bVFsZmMzM1pFR2NZdFp5MTF2S2x5SzdiSlZMVGdBUkpTMVwvQnFLWHpMcmV2blVBPT0ifQ==,,,,Technical/Solutions Architect,Technical Lead,Content Developer/Strategist,QA/Testing,Product Manager/Owner,,,,I am a formal manager,6 - 10,Under 10 employees,Web Agency / Development Shop,Digital Agency,,,,,US,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,No,Lower middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Strongly agree,,5
2016-12-16 08:36:26 -0800,2016-12-16 08:42:01 -0800,completed,windows,Firefox 50.0,,,,,eyJpIjoiTXpjNU9XSmhNVEExTURCbCIsInQiOiI1clFOdmxWWGhvZXJlbHZrMERqMXpUSGtHaU5Ea3FseDZDaFU4c1ViaFhxdkpmQmMzNXJEbVA5aXRxaW5GSTd1WmRXeU5qVnBrS0xsNzI2UENuSnBSXC82QnF1VFpjQjlYelVMdjdYQ2dSS2VcL3NcL0hUYUJiNE5qaDZwbnFCSXg5NHN4NlJ0OExUSDU0YlpNUFwvRCtiN3dBPT0ifQ==,Developer,Designer,UX/UI,,,,QA/Testing,,,,,"I am not a manager, though I do hold a leadership role",11 - 15,10 - 20 employees,Web Agency / Development Shop,Digital Agency,Advertising Agency,,,,US,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Upper middle class,English,,,,,,,,,,Agree,Neutral,Neutral,,5
2016-12-16 08:36:33 -0800,2016-12-16 08:43:53 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiTkdJMU5ESXlNRGxpTVdJNSIsInQiOiJiVkFkMndTaFNwOUVNcG9IdlBQem5FRFlRZndKN1FkUFRnTm1hcWhINlVrK3dmQnVndXpGaHhSUDkzR2JXXC9heWt6V0FpM3JjUkVCMEtrK2hXQ3lPVUVDR3JYV01LMVM0OUU3ZWNnTzBJMm42YXhlS1wvcjR0b25ZcmllTExFVkpSVHVSTExnT1Z1MVhoc1QyMThPZ3YzQT09In0=,Developer,Designer,UX/UI,,,,QA/Testing,,,,,My role does not involve leadership or management,2 - 5,10 - 20 employees,,,Advertising Agency,,,,US,,,Suburban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,,Straight,,,No,Male,"Yes, and I identify as a religious minority",Upper middle class,Upper middle class,English,,,,,,,,,,Disagree,Strongly Disagree,Agree,,10
2016-12-16 08:37:04 -0800,2016-12-16 08:42:51 -0800,completed,mac,Chrome 55.0.2883.95,,,,,eyJpIjoiWTJSbVpUSTFaakUwTnpReiIsInQiOiJrUnowUEFJNmh1akhLclB2WDlESjhWeWRhNlRQRFAwcTNCb2lxQWo5eUZCV2pMcEdSaU91TzNLYmVkdU5LT1YrbDg3ZVhwR2t2YUR2R3c0QStBNXpVK1wvdXBGTXBZZlRQSVJKbTd1Umoyc1p3eklpZzRzR1ZTNExaYmlvZjI0amhWWngzUFhpWDdWUGV2c05XTWtKdUVBPT0ifQ==,,,,,,Content Developer/Strategist,QA/Testing,Product Manager/Owner,,,,I am a formal manager,11 - 15,50 - 100 employees,,Digital Agency,,,,,US,,,Suburban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,Queer,,,,Yes,Genderqueer,"Yes, and I identify as a religious minority",Lower middle class,Upper middle class,English,,Spanish,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,7
2016-12-16 08:39:47 -0800,2016-12-16 08:41:47 -0800,completed,android,Chrome 55.0.2883.91,,,,,eyJpIjoiTmpjd1lqRmxZMkkyTTJGaCIsInQiOiJLVFRPY25SNTBzM25nUGNvc29wV3Z1WHJjQllSTTB3b1czVUE4dGJXRGJhXC9oT1lzMVVuYTR4c1Q3elwvUnhPMDB0OEsyNjVoZW91a2dUcTlJVXIrOThOeDJyMVlEMVRCd09WM1pPOE5KbFp6K2dzcHNLWGwzOXZpRllZT2tlXC9QYkFWSSt5N2xDa1JJNVE2VU4zOGowOXc9PSJ9,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,10 - 20 employees,Web Agency / Development Shop,,,,,,US,,,Suburban,Completed college,Yes,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,No,Lower middle class,Upper middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,10
2016-12-16 08:43:34 -0800,2016-12-16 08:48:23 -0800,completed,mac,Chrome 54.0.2840.98,,,,,eyJpIjoiWXpNMk5USTVORE5sTW1ReiIsInQiOiJ4Ykpxd1dPQk9oWlwvNm1cL2ExbjBid0pvRkZaSXgrM3M4RXJkVkdwNXZEQTA5Z3hGYWJmR0s3QTlicVFlbldVRHJ6NFpyczFpRjRySlkyN2V1TFwvRU16WHBiZVgwUTlPTmVyckVHUndmOTVkNkh6WnNXVFM2VDFqUkg0dGZFcUJPUkNHSW9Vcm52cDJQVE1YXC82QStXNWpBPT0ifQ==,Developer,Designer,,,,,QA/Testing,,,,,My role does not involve leadership or management,2 - 5,50 - 100 employees,,Digital Agency,,,,,US,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,,Straight,,,No,Male,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Agree,,6
2016-12-16 08:43:42 -0800,2016-12-16 08:46:51 -0800,completed,windows,Chrome 54.0.2840.99,,,,,eyJpIjoiWkRFMU1EaGlORGd3WVdVMiIsInQiOiJoSExNc0Q3amRtXC9TWVZ6aTdoeTRHN1VXRk1JTjYyZWd4cmh3c3IyUVVhT3EwaE9MTzdXZWQyVGIyMkY2Vkg2aU4zb0hhZmczamZncXlSUHlpTm5yTFVQUDQxYjAxZldpeGpnM2o2cGFjUlBrN1E2UTdLWFNnWmRGd1NYY3hUQnZ0d1pXV0tySlFHVFVXbWRGN1U1MDdBPT0ifQ==,Developer,Designer,,Technical/Solutions Architect,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,Under 10 employees,Web Agency / Development Shop,,,,,,US,,,Urban,Some college/technical training,,35-44,,,,,,No,,,,,,,,,,,No,,,,,,,,Northern European,,,,,Queer,,,,No,Female,"Yes, and I identify as a religious minority",Lower middle class,Working class,English,,,,,,,,,,Agree,Agree,Agree,,5
2016-12-16 08:46:04 -0800,2016-12-16 08:48:23 -0800,completed,mac,Chrome 54.0.2840.98,tr.im,no_referer,tr.im/diversity,direct_input,,,,,,,,QA/Testing,,,,,"I am not a manager, though I do hold a leadership role",6 - 10,10 - 20 employees,Web Agency / Development Shop,,,,,,US,,,Suburban,Some college/technical training,,45-54,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,,,,,No,Female,No,Lower middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Agree,,8
2016-12-16 08:47:58 -0800,2016-12-16 08:50:39 -0800,completed,other,Chrome 55.0.2883.79,,,,,eyJpIjoiWlRreE5qRmpOakJtTWpkbSIsInQiOiJFVjd6V1RMZytGeTVkXC83TlBWTFp6dlErYlwvKzR4dFZ6U1NONzUxVThQaW1SUXJZOEFIU2xRNW1tXC9kWWt3dXdvOGs2RnJ4NVBQMklkMVY3RGxRakV3UVMzckRzczZzZFp2XC8xbHZOS2xlWkZhQzVlNmxabEorMzJibXZ5UmpYR2hOaWE2TjhSMDhcL0JmcklMcStlbzI4Zz09In0=,Developer,,,Technical/Solutions Architect,,,,,,,,"I am not a manager, though I do hold a leadership role",20+,Under 10 employees,,,,,Freelancer,,US,,,Urban,Completed college,No,35-44,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,,,,,,Straight,,,No,Male,"Yes, and I identify as a religious minority",Upper middle class,Upper middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,7
2016-12-16 08:48:18 -0800,2016-12-16 08:52:30 -0800,completed,windows,Chrome 54.0.2840.99,,,,,eyJpIjoiTnpoaE1qZzVaRGMwTkRZeSIsInQiOiJ5dFZmOXlBUEdYM1Era0d2N2l6bElHZU1cL0NBVlUyR29KTXNpVzBkM0xVTnphdHluSmdYcnlKdE5wNmVEQmRMWnFObVVJbHpXVnhoQTNRbzNFbVVUeVo3T0NWenh4XC84RkxtTm04Rk1yd3c3TERya1ZWXC9cLys3VlhyNUlDdVh0b3pDM2d6c0xiZk5RcWhGTnV4TXpvNndRPT0ifQ==,Developer,,,Technical/Solutions Architect,,,QA/Testing,,,,,My role does not involve leadership or management,6 - 10,10 - 20 employees,Web Agency / Development Shop,Digital Agency,,,,,IN,,,Suburban,Completed college,Yes,35-44,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Female,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Strongly agree,Strongly agree,,7
2016-12-16 08:49:17 -0800,2016-12-16 08:51:57 -0800,completed,other,Chrome 55.0.2883.79,,,,,eyJpIjoiTmpVd09UQmxZamc1TXpBeSIsInQiOiJhblwva0hJcG81b1hoVDE0MU1Ja1krUU5ablYwUGxnbGZuK0RkUWhZbUxsSXV6dk5jN0VGQzB1UFFVTW1pSjVMaGlwRDJSXC96VXFxbHNLN2VudUtVVm9jdkVBSFRobjZOS1dPTG5cL2xxbHU0YUtTSDFtMmxzQ0JQSXZSZjJEOU8xWGdpcHNzbWx3MFwvVnk3VEErMHhyTHh3PT0ifQ==,Developer,,,Technical/Solutions Architect,Technical Lead,,,Product Manager/Owner,,,,I am a formal manager,11 - 15,200+ employees,Web Agency / Development Shop,,,Non-agency organization,,,US,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,Yes,,Black,,,,,,,Asexual,Bisexual,Gay,Lesbian,Queer,Straight,,,Yes,Trans FtM,"Yes, and I identify as a religious minority",Upper class,Upper class,English,French,Spanish,Chinese,Arabic,Japanese,Portugese,Malay-Indonesian,Arabic,,Strongly agree,Strongly Disagree,Strongly Disagree,,0
